"Hhindex" "pernum" "sex" "race" "hisp" "age" "relate" "ownership"
1745 2 1 1 1 36 2 1
1745 3 2 1 1 2 3 1
1746 1 1 1 1 68 1 1
1746 2 2 1 1 67 2 1
1747 1 1 8 1 61 1 1
1747 2 2 1 1 55 2 1
1748 1 1 1 5 75 1 1
1748 2 2 1 5 68 2 1
1749 1 2 6 1 61 1 1
1749 2 1 6 1 60 2 1
1749 3 1 6 1 30 3 1
1749 4 1 6 1 28 3 1
1750 1 1 1 1 53 1 1
1750 2 2 1 1 60 2 1
1751 1 1 1 1 79 1 1
1751 2 2 1 1 74 2 1
1752 1 1 1 1 36 1 1
1752 2 2 1 1 35 2 1
1753 1 2 1 1 77 1 1
1753 2 1 1 1 78 2 1
1753 3 1 1 1 54 3 1
1754 1 1 2 1 60 1 1
1754 2 2 2 1 58 2 1
1755 1 2 1 1 29 1 1
1755 2 1 1 1 9 3 1
1756 1 2 2 1 65 1 1
1756 2 1 2 1 68 2 1
1757 1 1 1 2 49 1 2
1757 2 2 1 2 49 2 2
1757 3 1 1 2 25 3 2
1757 4 2 1 2 18 3 2
1757 5 1 1 2 21 10 2
1758 1 1 6 1 67 1 1
1758 2 2 6 1 65 2 1
1758 3 2 6 1 26 3 1
1759 1 1 1 5 25 1 2
1759 2 2 1 5 25 11 2
1760 1 1 1 1 35 1 2
1760 2 2 1 1 27 11 2
1761 1 2 1 1 41 1 1
1761 2 1 1 1 36 2 1
1761 3 1 1 1 16 3 1
1761 4 2 1 1 10 3 1
1761 5 2 1 1 2 3 1
1762 1 1 1 1 30 1 1
1762 2 2 1 1 28 2 1
1762 3 2 1 1 2 3 1
1763 1 2 1 1 58 1 2
1763 2 1 1 1 61 2 2
1763 3 1 1 1 61 12 2
1764 1 1 1 1 53 1 1
1764 2 2 1 1 56 2 1
1765 1 1 1 1 61 1 1
1765 2 2 1 1 61 2 1
1765 3 2 1 1 34 3 1
1765 4 1 1 1 9 9 1
1765 5 1 1 1 35 4 1
1766 1 1 1 1 55 1 1
1766 2 2 1 1 45 2 1
1766 3 2 8 1 14 3 1
1766 4 1 1 1 13 3 1
1767 1 1 1 1 58 1 1
1767 2 2 1 1 49 11 1
1768 1 2 2 1 54 1 2
1768 2 2 2 1 26 3 2
1769 1 1 2 1 71 1 1
1769 2 2 2 1 23 3 1
1769 3 1 2 1 21 3 1
1770 1 2 1 1 77 1 1
1770 2 1 1 1 75 12 1
1771 1 1 1 4 45 1 2
1771 2 2 1 4 38 2 2
1771 3 2 1 4 7 3 2
1771 4 1 1 4 5 3 2
1771 5 2 1 4 69 5 2
1772 1 1 1 1 80 1 1
1772 2 2 1 1 79 2 1
1773 1 1 6 1 35 1 2
1773 2 2 8 1 35 2 2
1773 3 2 9 1 13 3 2
1773 4 1 9 1 10 3 2
1774 1 1 1 1 36 1 2
1774 2 2 1 1 28 11 2
1775 1 2 1 1 37 1 1
1775 2 1 1 1 45 2 1
1775 3 1 1 1 13 3 1
1775 4 1 1 1 6 3 1
1776 1 2 1 1 61 1 1
1776 2 1 1 1 27 3 1
1777 1 2 1 1 57 1 1
1777 2 1 1 1 57 2 1
1777 3 1 1 1 23 3 1
1778 1 2 1 1 26 1 2
1778 2 1 1 2 6 3 2
1778 3 1 8 1 5 3 2
1778 4 1 1 2 18 7 2
1779 1 2 1 5 21 1 2
1779 2 1 2 1 21 11 2
1780 1 2 1 1 49 1 1
1780 2 1 1 1 49 2 1
1781 1 2 1 1 59 1 1
1781 2 2 1 1 55 7 1
1782 1 1 1 1 31 1 1
1782 2 2 1 1 27 2 1
1782 3 1 1 1 2 3 1
1782 4 1 1 2 2 3 1
1782 5 1 1 1 14 12 1
1782 6 2 1 1 14 12 1
1783 1 1 1 1 64 1 1
1783 2 2 1 1 62 2 1
1784 1 1 1 1 43 1 1
1784 2 2 1 1 42 11 1
1785 1 2 1 1 56 1 2
1785 2 1 1 1 51 11 2
1786 1 2 1 2 52 1 2
1786 2 1 1 2 25 3 2
1787 1 1 5 1 74 1 1
1787 2 2 5 1 71 2 1
1788 1 1 1 1 72 1 1
1788 2 2 1 1 69 2 1
1789 1 1 4 1 70 1 1
1789 2 2 6 1 70 2 1
1789 3 2 4 1 39 3 1
1789 4 1 4 1 36 3 1
1790 1 2 1 1 87 1 2
1790 2 1 1 1 44 3 2
1791 1 1 1 1 37 1 1
1791 2 2 1 1 36 2 1
1791 3 2 1 1 16 3 1
1791 4 2 1 1 8 3 1
1792 1 1 8 1 33 1 2
1792 2 2 9 1 8 3 2
1792 3 1 9 1 5 3 2
1792 4 1 9 1 2 3 2
1792 5 2 6 1 32 11 2
1793 1 1 1 1 53 1 1
1793 2 2 1 1 48 2 1
1794 1 2 4 1 55 1 1
1794 2 1 4 1 58 2 1
1795 1 1 1 1 58 1 2
1795 2 2 7 3 55 2 2
1796 1 1 1 1 28 1 1
1796 2 2 1 1 27 2 1
1796 3 1 1 1 1 3 1
1797 1 1 6 1 62 1 1
1797 2 2 6 1 61 2 1
1798 1 2 1 1 50 1 1
1798 2 1 1 1 57 2 1
1798 3 1 1 1 15 3 1
1799 1 1 8 1 38 1 2
1799 2 1 8 1 41 7 2
1800 1 1 2 1 79 1 1
1800 2 2 2 1 79 2 1
1800 3 1 2 1 56 3 1
1801 1 1 1 1 25 1 2
1801 2 1 1 1 4 3 2
1801 3 1 1 1 1 3 2
1801 4 2 1 1 23 11 2
1802 1 1 1 1 40 1 1
1802 2 2 1 1 34 2 1
1802 3 1 1 1 5 3 1
1802 4 1 1 1 2 3 1
1803 1 2 1 1 53 1 1
1803 2 1 1 1 56 2 1
1803 3 2 1 1 10 3 1
1804 1 1 1 1 43 1 1
1804 2 1 1 1 19 12 1
1805 1 1 1 1 38 1 2
1805 2 2 1 1 42 2 2
1805 3 2 1 1 12 3 2
1805 4 2 1 1 8 3 2
1806 1 1 1 1 82 1 1
1806 2 2 1 1 83 2 1
1807 1 2 2 1 56 1 2
1807 2 1 2 1 54 2 2
1808 1 2 1 1 52 1 1
1808 2 1 8 1 55 2 1
1808 3 1 8 1 21 3 1
1809 1 2 2 1 79 1 2
1809 2 1 2 1 53 3 2
1810 1 2 1 1 50 1 1
1810 2 1 1 1 47 2 1
1811 1 1 7 2 44 1 1
1811 2 2 7 2 40 2 1
1811 3 2 7 2 21 3 1
1811 4 2 7 2 12 3 1
1812 1 2 9 1 45 1 1
1812 2 2 9 1 24 3 1
1812 3 2 9 1 13 3 1
1812 4 1 9 1 9 3 1
1813 1 2 1 1 22 1 2
1813 2 1 1 1 4 3 2
1813 3 1 1 1 28 11 2
1814 1 2 1 1 86 1 1
1814 2 1 1 1 94 2 1
1815 1 1 1 1 55 1 1
1815 2 2 1 1 52 2 1
1815 3 1 1 1 27 3 1
1816 1 1 2 1 71 1 1
1816 2 2 2 1 56 2 1
1816 3 2 2 1 24 3 1
1817 1 2 1 1 55 1 1
1817 2 1 1 1 27 3 1
1818 1 1 1 1 62 1 1
1818 2 2 1 1 51 2 1
1819 1 2 1 1 34 1 1
1819 2 1 1 1 35 2 1
1820 1 2 1 5 40 1 1
1820 2 1 1 5 83 10 1
1820 3 2 1 5 79 10 1
1821 1 1 2 1 55 1 2
1821 2 2 2 1 47 11 2
1822 1 1 6 1 41 1 1
1822 2 2 6 1 41 2 1
1822 3 1 6 1 11 3 1
1823 1 2 2 1 25 1 2
1823 2 1 2 1 28 2 2
1824 1 1 1 1 71 1 1
1824 2 2 1 1 56 2 1
1824 3 1 1 1 34 3 1
1824 4 1 1 1 14 9 1
1825 1 1 1 1 64 1 1
1825 2 2 1 1 61 2 1
1826 1 1 1 1 60 1 1
1826 2 2 1 1 62 2 1
1827 1 1 1 1 55 1 1
1827 2 2 1 1 56 2 1
1828 1 1 1 1 85 1 1
1828 2 2 1 1 82 2 1
1829 1 1 1 1 51 1 1
1829 2 2 1 1 54 2 1
1830 1 1 1 1 30 1 2
1830 2 2 1 1 36 11 2
1831 1 1 1 1 58 1 1
1831 2 2 1 1 55 2 1
1831 3 1 1 1 28 3 1
1831 4 2 1 1 22 12 1
1832 1 2 1 1 76 1 1
1832 2 1 1 1 76 2 1
1833 1 2 1 1 61 1 1
1833 2 1 1 1 17 3 1
1834 1 1 1 1 37 1 1
1834 2 2 1 1 32 2 1
1834 3 1 1 1 6 3 1
1834 4 2 1 1 2 3 1
1834 5 2 1 1 1 3 1
1835 1 1 2 1 37 1 1
1835 2 2 1 1 41 11 1
1836 1 1 1 1 72 1 1
1836 2 2 1 1 65 2 1
1837 1 1 1 1 40 1 1
1837 2 2 1 1 40 2 1
1837 3 2 1 1 13 3 1
1837 4 1 1 1 10 3 1
1838 1 1 1 2 60 1 2
1838 2 2 1 2 48 2 2
1838 3 1 1 2 21 3 2
1839 1 1 1 1 41 1 1
1839 2 2 1 1 40 2 1
1839 3 2 1 1 12 3 1
1839 4 2 1 1 7 3 1
1839 5 1 1 1 4 3 1
1839 6 2 1 1 3 3 1
1840 1 2 2 1 29 1 2
1840 2 1 2 1 29 2 2
1840 3 1 2 1 2 3 2
1841 1 2 1 2 37 1 1
1841 2 1 1 2 28 2 1
1841 3 1 1 2 19 3 1
1841 4 1 1 2 15 3 1
1841 5 2 1 2 13 3 1
1842 1 1 1 1 35 1 1
1842 2 2 1 1 31 2 1
1842 3 1 1 1 5 3 1
1843 1 1 5 1 51 1 1
1843 2 2 5 1 40 2 1
1844 1 2 1 1 29 1 2
1844 2 1 1 1 36 2 2
1844 3 2 1 1 8 3 2
1844 4 1 1 1 5 3 2
1844 5 2 1 1 4 3 2
1844 6 1 1 1 10 3 2
1845 1 1 1 1 68 1 1
1845 2 2 1 1 66 2 1
1846 1 2 1 1 52 1 1
1846 2 1 1 1 58 2 1
1846 3 1 1 1 30 3 1
1847 1 2 8 1 45 1 2
1847 2 2 9 1 17 3 2
1848 1 1 1 1 38 1 1
1848 2 2 1 1 38 2 1
1848 3 2 1 1 4 3 1
1848 4 1 1 1 3 3 1
1849 1 1 1 2 77 1 1
1849 2 2 1 2 76 2 1
1850 1 1 1 1 29 1 2
1850 2 2 1 1 26 2 2
1850 3 2 1 1 2 3 2
1851 1 1 1 1 60 1 1
1851 2 2 1 1 57 2 1
1852 1 1 1 1 65 1 1
1852 2 2 1 1 63 2 1
1853 1 1 1 1 46 1 1
1853 2 2 1 1 45 2 1
1853 3 2 1 1 14 3 1
1853 4 1 1 1 12 3 1
1853 5 1 1 1 5 3 1
1854 1 1 3 1 51 1 1
1854 2 2 3 1 82 5 1
1854 3 1 3 1 55 10 1
1854 4 1 3 1 47 10 1
1855 1 2 1 1 29 1 1
1855 2 1 1 1 7 3 1
1856 1 1 6 1 40 1 1
1856 2 2 6 1 38 2 1
1856 3 2 6 1 11 3 1
1856 4 1 6 1 10 3 1
1857 1 1 4 1 47 1 1
1857 2 2 4 1 43 2 1
1857 3 1 4 1 12 3 1
1857 4 1 4 1 4 3 1
1858 1 1 1 1 38 1 1
1858 2 2 1 1 36 2 1
1858 3 1 1 1 8 3 1
1858 4 1 1 1 5 3 1
1859 1 1 2 1 43 1 1
1859 2 2 8 1 43 2 1
1859 3 1 2 1 7 3 1
1860 1 2 1 1 66 1 1
1860 2 1 1 1 44 3 1
1860 3 1 1 1 17 9 1
1861 1 2 1 1 47 1 1
1861 2 2 1 2 12 3 1
1862 1 1 1 1 40 1 1
1862 2 2 1 1 52 2 1
1862 3 1 1 1 18 3 1
1862 4 1 1 1 21 3 1
1863 1 1 1 1 48 1 2
1863 2 2 1 1 42 2 2
1864 1 2 1 2 45 1 2
1864 2 1 1 2 13 3 2
1865 1 2 2 1 28 1 2
1865 2 2 2 1 29 11 2
1866 1 1 1 1 71 1 1
1866 2 2 1 1 68 2 1
1867 1 1 1 1 62 1 2
1867 2 2 2 1 53 2 2
1868 1 1 1 1 49 1 1
1868 2 2 1 1 47 2 1
1868 3 1 1 1 20 3 1
1868 4 1 1 1 18 3 1
1868 5 2 1 1 15 3 1
1869 1 1 1 1 58 1 1
1869 2 2 1 1 56 2 1
1869 3 2 1 1 85 5 1
1870 1 1 1 1 69 1 1
1870 2 2 1 1 67 2 1
1870 3 2 1 1 21 9 1
1870 4 2 1 1 20 9 1
1871 1 1 1 1 55 1 1
1871 2 2 1 1 54 2 1
1872 1 1 1 1 83 1 1
1872 2 2 1 1 74 2 1
1873 1 1 7 2 48 1 1
1873 2 2 7 2 43 2 1
1873 3 2 7 2 23 3 1
1873 4 2 7 2 21 3 1
1874 1 1 1 1 62 1 1
1874 2 2 1 1 64 2 1
1874 3 1 8 1 19 9 1
1875 1 2 1 1 43 1 1
1875 2 1 1 1 47 2 1
1875 3 2 1 1 17 3 1
1876 1 2 2 1 63 1 1
1876 2 2 2 1 54 7 1
1876 3 2 2 1 15 9 1
1877 1 1 1 1 43 1 2
1877 2 2 1 1 43 2 2
1877 3 2 1 1 15 3 2
1877 4 1 1 1 11 3 2
1878 1 1 1 1 54 1 1
1878 2 1 1 1 52 11 1
1879 1 2 1 3 22 1 2
1879 2 2 2 3 5 3 2
1879 3 2 2 3 2 3 2
1880 1 1 2 1 36 1 2
1880 2 2 2 1 34 2 2
1880 3 2 2 1 11 3 2
1880 4 1 2 1 6 3 2
1881 1 1 1 1 43 1 1
1881 2 2 1 1 32 2 1
1881 3 2 1 1 3 3 1
1882 1 2 1 1 49 1 2
1882 2 2 1 1 21 3 2
1883 1 2 1 1 61 1 1
1883 2 1 1 1 64 2 1
1884 1 2 1 1 57 1 1
1884 2 1 1 1 68 2 1
1885 1 2 1 1 71 1 1
1885 2 1 1 1 68 2 1
1886 1 2 1 1 62 1 1
1886 2 1 1 1 66 2 1
1886 3 1 1 1 45 3 1
1886 4 2 1 2 17 9 1
1886 5 2 1 1 11 9 1
1887 1 2 1 1 44 1 1
1887 2 1 1 1 46 2 1
1887 3 1 1 1 16 3 1
1887 4 2 1 1 12 3 1
1888 1 1 1 1 28 1 1
1888 2 2 1 1 31 2 1
1888 3 2 1 1 2 3 1
1889 1 2 1 2 51 1 1
1889 2 1 1 1 42 11 1
1890 1 1 1 1 31 1 2
1890 2 2 1 1 28 2 2
1890 3 2 1 1 3 3 2
1890 4 1 1 1 2 3 2
1891 1 2 1 1 54 1 1
1891 2 1 1 1 63 12 1
1892 1 1 1 1 49 1 1
1892 2 2 1 1 47 2 1
1892 3 2 1 1 19 3 1
1893 1 2 2 1 57 1 2
1893 2 2 2 1 22 3 2
1893 3 1 2 1 20 3 2
1894 1 2 1 1 48 1 2
1894 2 1 1 1 52 2 2
1895 1 2 1 1 25 1 2
1895 2 2 1 1 24 11 2
1896 1 2 2 1 55 1 1
1896 2 1 2 1 56 2 1
1896 3 1 2 1 24 3 1
1897 1 1 1 1 57 1 1
1897 2 2 1 1 60 2 1
1898 1 2 1 1 43 1 1
1898 2 2 1 1 16 3 1
1898 3 2 1 1 13 3 1
1899 1 1 1 2 31 1 2
1899 2 1 1 2 32 11 2
1900 1 1 6 1 38 1 2
1900 2 2 6 1 34 2 2
1900 3 1 6 1 4 3 2
1901 1 2 1 1 58 1 1
1901 2 1 1 1 65 2 1
1902 1 1 6 1 56 1 2
1902 2 2 6 1 52 2 2
1902 3 1 6 1 22 3 2
1902 4 1 6 1 15 3 2
1903 1 2 1 1 71 1 1
1903 2 1 1 1 74 2 1
1904 1 2 1 1 62 1 1
1904 2 1 1 1 68 2 1
1905 1 2 1 2 38 1 2
1905 2 1 1 2 15 3 2
1906 1 1 1 1 60 1 1
1906 2 2 1 1 51 2 1
1907 1 1 1 1 68 1 1
1907 2 2 1 1 68 2 1
1908 1 2 1 1 54 1 1
1908 2 1 1 1 53 2 1
1908 3 1 2 1 11 3 1
1909 1 1 1 1 35 1 1
1909 2 2 1 1 33 2 1
1909 3 2 1 1 12 3 1
1909 4 1 1 1 10 3 1
1909 5 1 1 1 5 3 1
1909 6 2 1 1 2 3 1
1910 1 2 1 1 63 1 1
1910 2 1 1 1 71 2 1
1911 1 1 6 1 34 1 2
1911 2 2 6 1 32 2 2
1911 3 1 6 1 7 3 2
1911 4 2 6 1 4 3 2
1912 1 1 4 1 37 1 1
1912 2 2 4 1 33 11 1
1913 1 2 2 1 44 1 2
1913 2 1 2 1 20 3 2
1914 1 1 1 1 69 1 1
1914 2 2 1 1 68 2 1
1915 1 1 1 1 79 1 1
1915 2 2 1 1 77 2 1
1916 1 1 1 1 48 1 1
1916 2 2 1 1 42 2 1
1916 3 1 1 1 22 3 1
1916 4 1 1 1 17 3 1
1917 1 1 1 1 63 1 1
1917 2 2 1 1 63 2 1
1917 3 2 1 1 37 3 1
1917 4 1 1 1 10 9 1
1917 5 2 1 1 9 9 1
1917 6 1 1 1 2 9 1
1918 1 1 1 1 31 1 2
1918 2 2 2 1 31 11 2
1919 1 1 2 1 42 1 2
1919 2 2 2 1 37 2 2
1919 3 2 2 1 14 3 2
1919 4 1 2 1 9 3 2
1920 1 2 1 1 76 1 1
1920 2 1 1 1 83 2 1
1921 1 2 1 1 56 1 1
1921 2 1 1 1 68 2 1
1921 3 2 1 1 27 3 1
1922 1 2 8 1 22 1 2
1922 2 1 1 5 28 2 2
1922 3 1 8 5 6 3 2
1923 1 1 1 1 80 1 1
1923 2 2 1 1 73 2 1
1924 1 2 1 1 53 1 1
1924 2 1 1 1 30 3 1
1924 3 2 1 1 2 9 1
1925 1 2 1 1 23 1 2
1925 2 1 1 1 26 2 2
1925 3 1 1 1 5 3 2
1926 1 1 1 5 63 1 2
1926 2 2 1 5 60 2 2
1927 1 2 1 1 55 1 2
1927 2 1 1 1 11 9 2
1928 1 2 2 1 51 1 1
1928 2 1 2 1 21 3 1
1928 3 1 2 1 18 3 1
1928 4 2 2 1 70 5 1
1929 1 1 1 2 56 1 1
1929 2 2 1 1 56 2 1
1929 3 2 1 2 29 3 1
1930 1 1 7 2 39 1 2
1930 2 2 7 2 76 5 2
1930 3 1 7 2 46 12 2
1930 4 1 7 2 38 12 2
1931 1 2 1 1 60 1 1
1931 2 2 1 1 23 3 1
1932 1 1 1 1 43 1 2
1932 2 2 1 1 22 3 2
1932 3 1 1 1 21 12 2
1933 1 2 1 1 31 1 1
1933 2 1 1 1 9 3 1
1933 3 1 1 1 4 3 1
1933 4 2 1 1 1 3 1
1934 1 2 2 1 45 1 2
1934 2 2 2 1 25 3 2
1934 3 2 2 1 23 3 2
1934 4 2 2 1 10 3 2
1934 5 2 2 1 64 5 2
1934 6 2 2 1 25 10 2
1935 1 2 1 1 65 1 1
1935 2 1 1 1 54 2 1
1936 1 2 2 1 37 1 1
1936 2 1 2 1 11 12 1
1937 1 2 1 1 35 1 2
1937 2 1 1 1 18 3 2
1938 1 2 1 1 72 1 1
1938 2 1 1 1 76 2 1
1939 1 1 1 1 50 1 1
1939 2 2 1 1 43 2 1
1939 3 2 1 1 22 3 1
1940 1 2 1 5 48 1 1
1940 2 2 1 5 21 3 1
1941 1 2 1 1 46 1 1
1941 2 2 1 1 19 3 1
1941 3 1 1 1 16 3 1
1941 4 2 8 1 6 3 1
1942 1 1 1 1 37 1 1
1942 2 2 1 1 39 2 1
1942 3 2 1 1 8 3 1
1942 4 2 1 1 6 3 1
1942 5 1 1 1 3 3 1
1943 1 1 6 1 54 1 2
1943 2 2 6 1 36 2 2
1943 3 1 6 1 2 3 2
1944 1 1 6 1 34 1 2
1944 2 2 6 1 30 2 2
1944 3 1 6 1 3 3 2
1945 1 1 1 1 21 1 2
1945 2 1 1 1 90 10 2
1946 1 1 1 1 64 1 1
1946 2 2 1 1 59 2 1
1947 1 2 2 1 42 1 1
1947 2 2 2 1 16 3 1
1948 1 2 1 1 52 1 1
1948 2 1 1 1 24 3 1
1948 3 1 1 1 42 7 1
1948 4 2 1 1 73 5 1
1948 5 1 1 1 24 11 1
1949 1 2 3 1 48 1 2
1949 2 1 3 1 19 3 2
1949 3 2 3 1 15 3 2
1950 1 2 1 1 58 1 1
1950 2 1 1 1 58 2 1
1951 1 1 1 1 70 1 1
1951 2 2 1 1 57 2 1
1952 1 1 1 1 63 1 1
1952 2 2 1 1 60 2 1
1952 3 1 1 1 33 3 1
1953 1 2 1 1 70 1 1
1953 2 2 1 1 51 3 1
1953 3 2 1 1 17 9 1
1954 1 1 1 1 53 1 1
1954 2 2 1 1 40 2 1
1955 1 1 1 1 54 1 2
1955 2 2 1 1 41 2 2
1956 1 1 1 1 48 1 1
1956 2 2 1 1 48 2 1
1956 3 1 7 1 15 3 1
1956 4 2 7 1 13 3 1
1957 1 2 1 1 23 1 2
1957 2 1 1 1 22 11 2
1957 3 2 1 1 22 11 2
1957 4 1 1 1 20 11 2
1958 1 1 1 1 75 1 1
1958 2 2 1 1 73 2 1
1959 1 1 1 1 31 1 1
1959 2 2 1 2 28 2 1
1960 1 1 9 1 41 1 1
1960 2 1 9 1 4 3 1
1961 1 2 1 1 37 1 1
1961 2 1 1 2 18 3 1
1961 3 2 1 2 7 3 1
1962 1 2 1 1 51 1 1
1962 2 1 1 1 24 3 1
1962 3 1 1 1 14 9 1
1962 4 1 1 1 12 9 1
1962 5 1 1 1 9 9 1
1962 6 1 1 1 50 11 1
1963 1 1 1 1 50 1 1
1963 2 2 1 1 34 2 1
1963 3 1 1 1 7 3 1
1964 1 2 6 1 53 1 2
1964 2 1 6 1 51 2 2
1964 3 1 6 1 18 3 2
1965 1 2 1 1 33 1 1
1965 2 1 1 1 35 2 1
1966 1 1 2 1 77 1 1
1966 2 2 2 1 49 2 1
1967 1 1 1 1 43 1 2
1967 2 2 1 1 35 11 2
1967 3 2 1 1 11 12 2
1967 4 2 1 1 10 12 2
1967 5 1 1 1 9 12 2
1968 1 1 1 1 65 1 1
1968 2 2 1 1 67 2 1
1969 1 1 1 1 27 1 1
1969 2 2 1 1 29 2 1
1969 3 2 1 1 1 3 1
1970 1 1 1 1 66 1 1
1970 2 2 1 1 56 2 1
1971 1 2 1 1 32 1 2
1971 2 1 1 1 41 2 2
1971 3 1 1 1 3 3 2
1972 1 1 1 2 47 1 1
1972 2 2 1 2 45 2 1
1972 3 1 1 2 24 3 1
1972 4 2 1 2 22 3 1
1972 5 2 1 2 11 3 1
1973 1 1 1 1 75 1 1
1973 2 2 1 1 71 2 1
1974 1 2 1 1 44 1 2
1974 2 1 1 1 20 3 2
1975 1 1 1 1 58 1 2
1975 2 2 1 1 53 2 2
1976 1 1 1 1 40 1 2
1976 2 2 1 1 35 2 2
1976 3 1 1 1 21 3 2
1976 4 1 1 1 16 3 2
1977 1 1 1 1 68 1 1
1977 2 2 1 1 67 2 1
1978 1 2 1 1 34 1 1
1978 2 1 1 1 38 2 1
1978 3 1 1 1 9 3 1
1978 4 1 1 1 7 3 1
1978 5 2 1 1 4 3 1
1979 1 2 7 3 50 1 1
1979 2 1 7 3 51 2 1
1979 3 2 7 3 23 3 1
1980 1 1 1 1 56 1 1
1980 2 2 1 1 51 2 1
1980 3 1 1 1 26 3 1
1980 4 1 1 1 17 3 1
1981 1 2 4 1 52 1 1
1981 2 1 4 1 52 2 1
1981 3 1 4 1 18 3 1
1982 1 2 1 1 34 1 2
1982 2 2 1 1 12 3 2
1982 3 2 1 1 8 3 2
1982 4 1 1 1 5 3 2
1983 1 2 1 1 43 1 1
1983 2 1 1 1 44 2 1
1983 3 1 1 1 15 3 1
1983 4 2 1 1 11 3 1
1984 1 1 1 1 62 1 1
1984 2 2 1 1 62 2 1
1985 1 1 1 1 30 1 1
1985 2 2 1 1 27 11 1
1986 1 2 1 1 69 1 1
1986 2 1 1 1 71 2 1
1986 3 2 1 1 42 3 1
1986 4 1 1 1 51 12 1
1987 1 1 6 1 53 1 1
1987 2 2 6 1 48 2 1
1988 1 2 1 1 46 1 2
1988 2 1 2 1 27 3 2
1988 3 1 1 1 43 7 2
1988 4 2 1 1 55 11 2
1989 1 1 1 1 52 1 1
1989 2 2 1 1 52 11 1
1990 1 1 1 1 42 1 1
1990 2 2 1 1 45 2 1
1990 3 2 1 1 4 3 1
1991 1 1 1 4 29 1 2
1991 2 2 1 1 28 11 2
1992 1 2 1 2 63 1 1
1992 2 1 1 2 42 3 1
1992 3 2 1 2 27 3 1
1992 4 2 1 2 26 3 1
1993 1 2 1 1 53 1 2
1993 2 1 8 1 16 3 2
1994 1 1 1 1 77 1 1
1994 2 2 1 1 79 2 1
1995 1 2 1 1 28 1 1
1995 2 2 1 1 26 7 1
1996 1 2 1 1 39 1 1
1996 2 1 1 1 40 2 1
1996 3 1 1 1 5 3 1
1996 4 2 1 1 3 3 1
1997 1 1 1 1 58 1 1
1997 2 2 1 1 55 2 1
1997 3 2 1 1 23 3 1
1998 1 1 1 1 27 1 2
1998 2 2 1 1 27 2 2
1998 3 2 1 1 3 3 2
1999 1 1 1 2 34 1 2
1999 2 2 1 2 56 5 2
2000 1 2 1 1 47 1 1
2000 2 1 1 1 48 2 1
